overall,title,reviewText,asin,parent_asin,reviewerID,timestamp,helpful_vote,verified_purchase,review_length
1.0,Does not fit 2016,"Does not fit!!! About 1/4 inch too large, no spot for S pen. Waste of money.  Will be returning.",B01M6YE99A,B07DCRBMDD,AHDXCFTV7RS3AM6E2TRPWOG3A33Q,1639508249895,0,True,96
5.0,Well Priced Projector for Movie Nights,"With not being able to go out as much lately I wanted to find a fun way for our family to have movie nights. I had been thinking about a projector and saw this one go on sale low enough I figured I'd take a gamble. It has worked great for movie nights in our backyard. I've hooked a dvd player up to it, but most times we just plug in the chromecast and use our phones. We did have to get some unexpected extras to get the full enjoyment out of this: a 150in projector screen (the project goes up to 200), speakers (because the built-in one just isn't loud enough for outside), and a tripod.",B089NHQZGD,B089NHQZGD,AHQ227MFHJURWYG7X3X4KFHAPMSQ,1599393010843,0,True,591
5.0,"Fairly generic, but well made","Not too many years ago purchasing charging cables was hit-or-miss. No name brands like this one were usually shoddy and would not work will some phone brands. That has changed, so these days I shop strictly for price and have never been disappointed. I purchased these based solely on price and long length and am not disappointed. As an aside, I purchased this pack to power a device that required 5v via a micro USB cable. These cables do the job and are sturdy. For me it was a safe purchase.",B06XYH75NQ,B08DCYHFD4,AG3S4FROO422V5KP7DJCBXVUQLJQ,1618169741254,0,True,495
5.0,Perfect for low draw USB devices,"I received this as a free review sample. First, this is for low draw devices like mice, keyboards, thumb drives and the such. It will NOT support an external drive that gets its power from your machine's USB port.<br /><br />For me this is perfect because it's USB 2.0 only (although it will also kick down to USB 1.1). I am using it on an old ThinkPad T61, which immediately recognized it as soon as I plugged it in. I did not test the Ethernet connection (which needs a separate driver on my XP machine), but the USB ports are problem free.<br /><br />As a test I tried this hub on my Note 4 phone using a [[ASIN:B00LM4PDUU LinkS Micro-USB 3.0 OTG Adapter]] and the USB ports worked like they did on my T61. Again, I did not test the Ethernet port, but did populate two USB ports with a keyboard and mouse, and both were immediately recognized by the phone.<br /><br />Bottom line: this is a nice way to expand USB ports for low power draw devices. The Ethernet port is a bonus and especially if you need to direct connect to a router, but you may need to download a driver to get it working.",B00LM07HKI,B00LM07HKI,AG3S4FROO422V5KP7DJCBXVUQLJQ,1442330042000,0,False,1094
5.0,Great idea well executed,"For bicycle enthusiasts this is an excellent speaker/radio combination that has decent sound and a lot of convenient touches. I received mine as a review sample from the manufacturer.<br /><br />I'll cover the sound quality first. In a word, it's adequate. Not overly spectacular, but sufficiently loud to be heard over road noise while trekking through streets and paths. I do not view the quality as a problem because in most biking environments the sound level is more important than fidelity. Plus, the safety factor of having a hands-free solution is the major reason for getting one of these.<br /><br />What impressed me is when I turned this on all I had to do is scan for bluetooth devices from my phone and it popped right up. I did not have to press a multifunction button and chant, hoping the device would show up like other bluetooth speakers - it was immediately there.<br /><br />Another thing I love is the buttons are on the top of the case and when the speaker is turned on they light up blue. I have stationary speakers which have buttons that blend into the case so well I cannot readily find them, so this feature removes one major distraction when you are on the road. In the dark the lights are soft enough to not affect your night vision. The only improvement that I can think of is to use red lights instead of blue because those would actually promote night vision. Perhaps the designers will do that in the next generation.<br /><br />Some of the other nice touches are the ample inside space for a phone and other incidentals, plus a ring clip on the outside for your keys. I also love the three point attachment to your handle bar and steering post. It is easy to attach and remove. In fact, that takes mere seconds.<br /><br />Having a removable battery is yet another design factor that makes this a value. Most bluetooth speakers on the market have a fixed, internal battery that will eventually wear out. When the battery in this one inevitably dies you can quickly replace it with a new [[ASIN:B0006HP7NC BL-5C Extended Li-Ion Battery]] and you are good to go another 500 or so charging cycles.<br /><br />Finally, the semi-hard case, heavy duty zipper and construction are all first rate and clearly designed by someone who understands the rigors of biking when it comes to gear. This entire unit is built to withstand the outdoors in most weather conditions.",B00JDN86EM,B00JDN86EM,AG3S4FROO422V5KP7DJCBXVUQLJQ,1397404256000,12,False,2395
1.0,One Star,"This is our 2nd pair.  The first broke (after the 30 day return period) at the jack.  For this pair,  after 2 months, sound only comes out of one side of headphones.",B00R9DIOEU,B00RBFRY9C,AGPAUTMCNQ2HSHK7C4QSFFB5ZHMQ,1457191480000,2,True,165
5.0,Perfect for diabetes supplies-meters and lancing devices!,"We actually use this for my daughter's diabetes meter and lancing device. Its way cheaper than products intended for glucose meters. Fits everything perfectly and attaches to her emergency kit. Love it! This is the 3rd one we have purchased. We are rough on our stuff and it gets filthy, so we need to replace her meter cases about every 2-3 years. These camera cases are perfect!",B005X6F9Y8,B005X6F9Y8,AHTX7RVI3UUEM3ZYAOSV7POOYZBA,1435944981000,0,True,380
5.0,Sturdy nostalgic bag,Bought this for a chrome book and it’s holding up to some rough treatment. It’s cute and fashionable for someone who likes Nintendo.,B0922L7T19,B0922L7T19,AEJCRR4VQSO2535H64Z5GXJR3ZTQ,1655230861142,0,True,132
4.0,Not brand name gopro,Lots of different stuff some is better than others,B07K1RSNT4,B07K1RSNT4,AGAK2JGVHHP7ZTXOMZHOZRGZ2OGA,1586582820909,0,True,50
5.0,Great Sirius tuning module,"Plug module into radio and plug in your satellite antenna to the module, done. You get a satellite antenna for those who don’t have one on their vehicle.",B00NJTO4CY,B00NJTO4CY,AHIA5XPWTOJZDI54HLWISR5W43HQ,1560973384244,0,True,153
5.0,"Perfect fit, light weight","After many years, my 1st gen keyboard Kindle finally died. I replaced it with a refurbished 8th gen Kindle. Which meant a new case as well since the new Kindle is significantly smaller that my original unit. This case is excellent. The navy blue is a deep color that dresses the whole thing up. I love that the magnets put the Kindle to sleep and wake it up.",B07897S5D5,B07896PKZB,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,1606856238316,0,True,358
4.0,Good size for traveling and charging more than one item at a time,"My husband travels with his job often and into a variety of countries and we have all sorts of adapters lying around. This one packs nicely. This one is a nice size and provides multiple outlets so you can charge more than one thing. The system seems to work well - he's only used it once so far with his phone and tablet. Both charged correctly and nothing overheated. Keep in mind though, that these sorts of adapters are never meant to be used with stuff like a hair dryer etc.",B07WKLSQDJ,B082R8BTLV,AHPOHKN4PU4W3V5PGFL7AGTAD2AA,1570309955334,0,False,480
5.0,Excellent Deal!,So glad I found deal on this! Prime member bonus!,B08C1W5N87,B08WJSHSLC,AFIYMEQWGFN6JR4ELE5YVDCRCPZQ,1666879780944,0,True,49
5.0,I am a Fan of MagSafe,"I am using this in one of those table-top stands, and it is very nice to have my phone connected to the stand via MagSafe, which makes it very easy to put the phone on for charging.",B08L5NP6NG,B0BVY4JVNG,AFUHQI57RBU4SVZEM55LB2FHAPWQ,1613282375332,0,True,181
3.0,Not real sturdy but fits perfectly!,"Most of the reviews on this case are actually reviews for the Vankyo S8 tablet. The case fits the tablet perfectly, but it is rather<br />flimsy and hard to hold. Probably the best of the few cases that fit this tablet!",B087KN39XQ,B087KN39XQ,AEU47A5R7NFWXCQLJMZA34AM63EA,1599162176658,1,True,219
5.0,Five Stars,"Great, The best of the Beast of cooling products",B002G392ZI,B002G392ZI,AFU6RT4UPFKAI7BFBTLUSYDWML2A,1454775468000,0,True,48
5.0,Adaptable to most smaller tv's,as bought for 32 inch and used it on 49 inch TCL,B073F8D8ZZ,B073F8D8ZZ,AGHQT3DXTUR3CK6FT36XA54GIOJA,1540552444774,1,True,48
4.0,Finally replacing the sticky note cover over my iPad lense,"These covers fit over my iPad front lenses very well. With the black cover, it hides in place very well.  The only draw back is that it can slip down, and dose so it times. So I do check it every now and then to be sure it is covering the camera.<br /><br />Please note that the picture included in this review was taken with the iPad’s camera in a mirror. The package does come with 6 of the covers.",B09YHJYBCR,B09YHJYBCR,AEJFGVOJDY43M34SKOQ73MR5LDOQ,1658685028807,0,True,400
5.0,Great set of Headphones,This earphone works great and gives a very good sound quality,B079RC9338,B079RC9338,AHQWK4NKFDKGBECSGREIYM2F3INA,1558892156383,0,True,61
5.0,Excellent Security Camera,"I owned several Arlo cameras before adding this refurbished Arlo Pro to my network of cameras. No problems with it at all so far after a month of use. Easy to set up and use, either from the web site or app. I would buy another refurbished one if i need to.",B079YDZ3QJ,B079YDZ3QJ,AEXG32OSTFFGCNM524KWEK24VFTQ,1550626234158,0,True,257
5.0,Cools GREAT!,Works absolutely great for cooling my gaming laptop! Excellent product!,B00NNMB3KS,B07JL18G1D,AFK4TT2JRBD6VFCVJMHXQDKT6HVQ,1624296261245,0,True,71
